crawl_run_id,source,source_entity,city_query,page_number,listing_id,listing_url,title_raw,price_raw,price_currency_raw,price_numeric_raw,area_served_raw,availability_raw,price_valid_until_raw,scraped_at_utc,page_html_sha256
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19A5Et,https://www.olx.pl/d/oferta/mieszkanie-40-m2-idealne-dla-pary-lub-1-osoby-swietna-lokalizacja-CID3-ID19A5Et.html?search_reason=search%7Cpromoted,"Mieszkanie 40 m2 idealne dla pary lub 1 osoby świetna lokalizacja,",2 500  zł,PLN,2500,"Wrocław, Fabryczna - Odświeżono dnia 25 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19Xdvw,https://www.olx.pl/d/oferta/pl-ua-mieszkanie-3-pokoje-osobna-kuchnia-balkon-cena-do-negocjacji-CID3-ID19Xdvw.html?search_reason=search%7Corganic,PL/UA Mieszkanie 3 Pokoje | Osobna Kuchnia | Balkon Cena do Negocjacji,3 500  zł,PLN,3500,"Wrocław, Krzyki - 26 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19X77l,https://www.olx.pl/d/oferta/wroclaw-niezalezna-kawalerka-kepa-mieszczanska-CID3-ID19X77l.html?search_reason=search%7Corganic,"Wrocław niezależna kawalerka, Kępa Mieszczańska",1 800  zł,PLN,1800,"Wrocław, Stare Miasto - 26 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19GpOM,https://www.olx.pl/d/oferta/wynajme-mieszkanie-65m2-4-pok-loggia-piwnica-maslice-super-lokalizacja-CID3-ID19GpOM.html?search_reason=search%7Cpromoted,Wynajmę mieszkanie 65m2 4-pok loggia piwnica Maślice Super Lokalizacja,4 000  zł,PLN,4000,"Wrocław, Fabryczna - Odświeżono dnia 25 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19POOm,https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-i-salon-z-duza-lazienka-blisko-centrum-CID3-ID19POOm.html?search_reason=search%7Cpromoted,Mieszkanie 3 pokoje i salon z dużą łazienką blisko centrum,2 800  zł,PLN,2800,"Wrocław, Śródmieście - 17 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19Juzq,https://www.olx.pl/d/oferta/mieszkanie-2-pok-w-centrm-CID3-ID19Juzq.html?search_reason=search%7Cpromoted,Mieszkanie 2 pok. w Centrm,2 300  zł,PLN,2300,"Wrocław, Śródmieście - Odświeżono dnia 26 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19Csjv,https://www.olx.pl/d/oferta/2pok-mieszkanie-taras-lipa-piotrowska-CID3-ID19Csjv.html?search_reason=search%7Corganic,2pok. mieszkanie | Taras | Lipa Piotrowska,2 600  zł,PLN,2600,"Wrocław, Psie Pole - 04 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19PgTm,https://www.olx.pl/d/oferta/przestronna-kawalerka-duze-lozko-pets-friendly-centrum-wroclawia-CID3-ID19PgTm.html?search_reason=search%7Corganic,Przestronna kawalerka - duże łóżko | Pets Friendly | Centrum Wrocławia,2 100  zł,PLN,2100,"Wrocław, Stare Miasto - Odświeżono dnia 25 marca 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,5,19zOv0,https://www.olx.pl/d/oferta/srodmiescie-ul-srutowa-3pok-balkon-garaz-CID3-ID19zOv0.html?search_reason=search%7Corganic,Śródmieście_ul. Śrutowa_3pok_balkon_garaż,3 500  zł,PLN,3500,"Wrocław, Śródmieście - 28 lutego 2026",,,2026-03-28T11:26:19.167Z,1536dbb1f397d0df28a0ebd715b4cb09cb43284a5d21dc82a315b2f55648cae0
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19JcSm,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-zwycieska-wroclaw-CID3-ID19JcSm.html?search_reason=search%7Corganic,Mieszkanie do wynajęcia Zwycięska Wrocław,3 000  zł,PLN,3000,Wysoka - 10 marca 2026,,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19uIlH,https://www.olx.pl/d/oferta/2-pokoje-open-space-styl-loft-ul-sliczna-3-300-zl-CID3-ID19uIlH.html?search_reason=search%7Cpromoted,2 pokoje/ open space/ styl loft | ul. Śliczna |3 300 zł,3 300  zł,PLN,3300,"Wrocław, Krzyki - Odświeżono dnia 25 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,GVSPx,https://www.olx.pl/d/oferta/wroclaw-stare-miasto-plac-legionow-bezposrednio-old-town-for-rent-CID3-IDGVSPx.html?search_reason=search%7Cpromoted,"Wrocław, Stare Miasto, Plac Legionów; BEZPOŚREDNIO. Old Town for rent",2 800  zł,PLN,2800,"Wrocław, Stare Miasto - 22 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19VWtN,https://www.olx.pl/d/oferta/przytulne-mieszkanie-w-centrum-CID3-ID19VWtN.html?search_reason=search%7Corganic,Przytulne Mieszkanie w Centrum ^^,3 100  zł,PLN,3100,"Wrocław, Krzyki - 26 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19UBXs,https://www.olx.pl/d/oferta/nabor-gwarantowany-najem-ze-zwolnieniem-z-podatku-dochodowego-CID3-ID19UBXs.html?search_reason=search%7Corganic,Nabór - gwarantowany najem ze zwolnieniem z podatku dochodowego,2 000  zł,PLN,2000,"Wrocław, Fabryczna - 23 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19KB47,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-wojszyce-CID3-ID19KB47.html?search_reason=search%7Cpromoted,Mieszkanie do wynajęcia Wojszyce,2 600  zł,PLN,2600,"Wrocław, Krzyki - Odświeżono dnia 26 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19PrgJ,https://www.olx.pl/d/oferta/biskupin-3-pokojowe-balkon-garaz-komorka-lokatorska-CID3-ID19PrgJ.html?search_reason=search%7Corganic,"Biskupin-3 pokojowe ,balkon, garaż, komórka lokatorska",3 300  zł,PLN,3300,"Wrocław, Śródmieście - 17 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19HRew,https://www.olx.pl/d/oferta/calosc-2100-zl-kawalerka-z-antresola-36m2-ul-grabiszynska-CID3-ID19HRew.html?search_reason=search%7Corganic,"całość 2100 zł / Kawalerka z antresolą, 36m2, ul. Grabiszyńska",2100  zł,PLN,2100,"Wrocław, Stare Miasto - Odświeżono dnia 18 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19U68Z,https://www.olx.pl/d/oferta/wynajme-3-pokojowe-mieszkanie-wroclaw-kuzniki-CID3-ID19U68Z.html?search_reason=search%7Corganic,Wynajmę 3-pokojowe mieszkanie Wrocław Kuzniki.,3 500  zł,PLN,3500,"Wrocław, Fabryczna - Odświeżono dnia 27 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19zr82,https://www.olx.pl/d/oferta/kawalerka-krzyki-gaj-CID3-ID19zr82.html?search_reason=search%7Corganic,Kawalerka Krzyki Gaj,2 200  zł,PLN,2200,"Wrocław, Krzyki - 27 lutego 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19C7GL,https://www.olx.pl/d/oferta/mieszkanie-40m2-2-pok-garaz-oporow-chachaja-CID3-ID19C7GL.html?search_reason=search%7Corganic,"Mieszkanie 40m2, 2 pok., garaż, Oporów, Chachaja",2 800  zł,PLN,2800,"Wrocław, Krzyki - Odświeżono dnia 16 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19WrNn,https://www.olx.pl/d/oferta/nowoczesne-mieszkanie-w-centrum-CID3-ID19WrNn.html?search_reason=search%7Corganic,Nowoczesne mieszkanie w centrum,4 300  zł,PLN,4300,"Wrocław, Krzyki - 24 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19RTII,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-z-balkonem-45-m-wroclaw-ul-piekna-CID3-ID19RTII.html?search_reason=search%7Corganic,"2-pokojowe mieszkanie z balkonem | 45 m² | Wrocław, ul. Piękna",3 000  zł,PLN,3000,"Wrocław, Krzyki - 20 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19URmo,https://www.olx.pl/d/oferta/wynajem-mieszkania-CID3-ID19URmo.html?search_reason=search%7Corganic,wynajem mieszkania,2 000  zł,PLN,2000,"Wrocław, Stare Miasto - 23 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19PRpQ,https://www.olx.pl/d/oferta/jasne-mieszkanie-2pokojowe-z-klimatyzacja-45m2-dostepne-od-zaraz-CID3-ID19PRpQ.html?search_reason=search%7Cpromoted,"Jasne mieszkanie 2pokojowe z klimatyzacją, 45m2, dostepne od zaraz",2 950  zł,PLN,2950,"Wrocław, Stare Miasto - 17 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19I8i7,https://www.olx.pl/d/oferta/2pokojowe-zwierzeta-mile-widziane-nowy-budynek-2025-od-zaraz-CID3-ID19I8i7.html?search_reason=search%7Cpromoted,2‑pokojowe  | Zwierzęta mile widziane | Nowy budynek 2025 | od zaraz,2 450  zł,PLN,2450,"Wrocław, Stare Miasto - Odświeżono dnia 27 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19AnN8,https://www.olx.pl/d/oferta/wynajem-mieszkanie-2-pokoje-36m2-okolice-plac-grunwaldzki-CID3-ID19AnN8.html?search_reason=search%7Cpromoted,Wynajem mieszkanie 2-pokoje- 36m2  -okolice Plac Grunwaldzki.,2 150  zł,PLN,2150,"Wrocław, Śródmieście - Odświeżono dzisiaj o 00:38",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19rn6L,https://www.olx.pl/d/oferta/duzy-apartamen-na-wynajem-parking-swiatlowod-monitoring-CID3-ID19rn6L.html?search_reason=search%7Corganic,"Duży Apartamen na wynajem, parking, swiatlowod,monitoring",3 850  zł,PLN,3850,"Wrocław, Psie Pole - 27 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19QqKF,https://www.olx.pl/d/oferta/wynajme-przestronne-mieszkanie-2p-na-gadowie-CID3-ID19QqKF.html?search_reason=search%7Corganic,Wynajmę przestronne mieszkanie 2p na Gądowie,2 700  zł,PLN,2700,"Wrocław, Fabryczna - 18 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,6,19RWvJ,https://www.olx.pl/d/oferta/wynajem-mieszkania-dwupokojowego-CID3-ID19RWvJ.html?search_reason=search%7Corganic,Wynajem mieszkania dwupokojowego.,2 450  zł,PLN,2450,"Wrocław, Psie Pole - 20 marca 2026",,,2026-03-28T11:26:19.167Z,011c65b5937dc74a94b6b2500496ec925a327f615c979e8f21d509b3b84d338b
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19GGye,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-na-popowicach-CID3-ID19GGye.html?search_reason=search%7Cpromoted,Wynajmę mieszkanie 2-pokojowe na Popowicach,2 900  zł,PLN,2900,"Wrocław, Stare Miasto - Odświeżono dnia 13 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19T23c,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-blisko-centrum-CID3-ID19T23c.html?search_reason=search%7Corganic,2-pokojowe mieszkanie blisko centrum,2 000  zł,PLN,2000,"Wrocław, Krzyki - 22 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19RLJG,https://www.olx.pl/d/oferta/olimpia-port-2-pokoje-balkon-miejsce-parkingowe-CID3-ID19RLJG.html?search_reason=search%7Corganic,"Olimpia Port, 2 pokoje, balkon, miejsce parkingowe",2 800  zł,PLN,2800,"Wrocław, Śródmieście - 20 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19wwli,https://www.olx.pl/d/oferta/wynajme-mieszkanie-wroclaw-25m2-klosna-CID3-ID19wwli.html?search_reason=search%7Corganic,"Wynajmę mieszkanie Wrocław,  25m2  Kłośna",2 550  zł,PLN,2550,"Wrocław, Stare Miasto - 26 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19P7oz,https://www.olx.pl/d/oferta/2-pokoje-jutrzenki-bez-prowizji-CID3-ID19P7oz.html?search_reason=search%7Corganic,2 pokoje | Jutrzenki | Bez prowizji,2 800  zł,PLN,2800,"Wrocław, Krzyki - 17 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,149KLq,https://www.olx.pl/d/oferta/mikro-kawalerka-13m2-od-wlasciciela-apartment-13m2-rent-from-owner-CID3-ID149KLq.html?search_reason=search%7Cpromoted,Mikro Kawalerka 13m2 od właściciela - APARTMENT 13m2 rent from owner,990  zł,PLN,990,"Katowice, Załęże - Odświeżono dnia 27 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19PenQ,https://www.olx.pl/d/oferta/2-pokojowe-pets-friendly-bezposrednio-od-zaraz-CID3-ID19PenQ.html?search_reason=search%7Cpromoted,2 Pokojowe | Pets Friendly | Bezpośrednio | Od zaraz,2 500  zł,PLN,2500,"Wrocław, Stare Miasto - Odświeżono dnia 23 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19Sx4B,https://www.olx.pl/d/oferta/mieszkanie-wynajem-wroclaw-zakrzow-CID3-ID19Sx4B.html?search_reason=search%7Cpromoted,Mieszkanie wynajem Wrocław Zakrzów,3 000  zł,PLN,3000,"Wrocław, Psie Pole - 20 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19CviI,https://www.olx.pl/d/oferta/kawalerka-w-centrum-miasta-blisko-uniwersytetu-wroclawskiego-CID3-ID19CviI.html?search_reason=search%7Corganic,Kawalerka w centrum miasta blisko Uniwersytetu Wrocławskiego,1 800  zł,PLN,1800,"Wrocław, Stare Miasto - 03 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19WH9b,https://www.olx.pl/d/oferta/na-wynajem-mieszkanie-2-pokojowe-traugutta-niskie-laki-CID3-ID19WH9b.html?search_reason=search%7Cpromoted,"Na wynajem – mieszkanie 2-pokojowe (Traugutta , Niskie Łąki)",2 500  zł,PLN,2500,"Wrocław, Śródmieście - Odświeżono dnia 27 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19OmYi,https://www.olx.pl/d/oferta/nowoczesne-mieszkanie-balkon-i-miejsce-postojowe-CID3-ID19OmYi.html?search_reason=search%7Corganic,"Nowoczesne mieszkanie, balkon i miejsce postojowe",2 000  zł,PLN,2000,"Wrocław, Śródmieście - 16 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19Jrnz,https://www.olx.pl/d/oferta/dmowskiego-dwa-balkony-3-pokoje-ru-CID3-ID19Jrnz.html?search_reason=search%7Corganic,"Dmowskiego /dwa balkony/ 3 pokoje, RU",4 000  zł,PLN,4000,"Wrocław, Stare Miasto - 10 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,12GEyG,https://www.olx.pl/d/oferta/nowoczesna-kawalerka-na-wynajem-ul-krzywoustego-od-24-02-2026-CID3-ID12GEyG.html?search_reason=search%7Corganic,Nowoczesna kawalerka na wynajem – ul. Krzywoustego. Od 24.02.2026,1 950  zł,PLN,1950,"Wrocław, Psie Pole - 27 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19KCRZ,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-do-wynajecia-we-wroclawiu-CID3-ID19KCRZ.html?search_reason=search%7Corganic,Dwupokojowe mieszkanie do wynajęcia we Wrocławiu,2 900  zł,PLN,2900,"Wrocław, Śródmieście - Odświeżono dnia 26 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19Wm44,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-ul-przyjazni-wroclaw-CID3-ID19Wm44.html?search_reason=search%7Corganic,"Mieszkanie do wynajecia ul. Przyjazni, Wroclaw",2 800  zł,PLN,2800,"Wrocław, Krzyki - 24 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19PaFJ,https://www.olx.pl/d/oferta/mieszkanie-jagodno-CID3-ID19PaFJ.html?search_reason=search%7Corganic,Mieszkanie Jagodno,3 000  zł,PLN,3000,"Wrocław, Krzyki - 17 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19FhsV,https://www.olx.pl/d/oferta/mieszkanie-bezczynszowe-3-pokojowe-bezposrednio-od-wlasciciela-CID3-ID19FhsV.html?search_reason=search%7Cpromoted,Mieszkanie bezczynszowe 3 pokojowe  bezpośrednio od właściciela,3 000  zł,PLN,3000,"Wrocław, Krzyki - Odświeżono dnia 27 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19BjCy,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID19BjCy.html?search_reason=search%7Cpromoted,Mieszkanie do wynajęcia,2 600  zł,PLN,2600,"Wrocław, Krzyki - Odświeżono dnia 25 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19S6Bn,https://www.olx.pl/d/oferta/3-pok-balkon-ul-rybacka-po-remoncie-CID3-ID19S6Bn.html?search_reason=search%7Corganic,3 pok. | Balkon | ul. Rybacka | po remoncie,3 600  zł,PLN,3600,"Wrocław, Stare Miasto - 20 marca 2026",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,7,19YGAM,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-ul-obornicka-bez-prowizji-CID3-ID19YGAM.html?search_reason=search%7Corganic,"Mieszkanie 2-pokojowe, ul. Obornicka - bez prowizji",2 300  zł,PLN,2300,"Wrocław, Stare Miasto - Dzisiaj o 06:24",,,2026-03-28T11:26:19.167Z,e9448fdd24fe8d7fec43c0b29b00735c9c58eaaee4a4f142c6f313b5d38aa988
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,8,19YxWZ,https://www.olx.pl/d/oferta/wroclaw-kawalerka-ul-nowy-swiat-widok-na-stare-miasto-bezposrednio-CID3-ID19YxWZ.html?search_reason=search%7Cpromoted,"Wrocław, Kawalerka, ul.Nowy Świat, widok na Stare Miasto, bezpośrednio",1 900  zł,PLN,1900,"Wrocław, Stare Miasto - 27 marca 2026",,,2026-03-28T11:26:19.167Z,248c5da63cbb29e61c29104f7298ff4458afc55492ddb6bb1dc4776048a8f7e9
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,8,19VGFX,https://www.olx.pl/d/oferta/stylowe-studio-z-duzym-tarasem-oraz-miejsec-w-garazu-zamkniete-osiedle-CID3-ID19VGFX.html?search_reason=search%7Cpromoted,Stylowe studio z duzym tarasem oraz miejsec w garazu-zamkniete osiedle,3 000  zł,PLN,3000,"Wrocław, Stabłowice - 25 marca 2026",,,2026-03-28T11:26:19.167Z,248c5da63cbb29e61c29104f7298ff4458afc55492ddb6bb1dc4776048a8f7e9
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,8,19NAgI,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-od-zaraz-CID3-ID19NAgI.html?search_reason=search%7Cpromoted,Mieszkanie do wynajecia od zaraz!,2 900  zł,PLN,2900,"Wrocław, Krzyki - Odświeżono dnia 26 marca 2026",,,2026-03-28T11:26:19.167Z,248c5da63cbb29e61c29104f7298ff4458afc55492ddb6bb1dc4776048a8f7e9
c0d434e0-b939-4d3c-85ab-055e74b99035,olx.pl,flat_rental_listing,wroclaw,8,19R8WH,https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-wroclaw-krzyki-66-m-taras-CID3-ID19R8WH.html?search_reason=search%7Corganic,Mieszkanie 3 pokoje Wrocław-Krzyki | 66 m² | Taras,2 800  zł,PLN,2800,"Wrocław, Krzyki - 19 marca 2026",,,2026-03-28T11:26:19.167Z,248c5da63cbb29e61c29104f7298ff4458afc55492ddb6bb1dc4776048a8f7e9
